[
  [0.00,0.00],
  [2849.90,2710.90],
  [2824.50,2710.90],
  [2773.70,2710.90],
  [2672.10,2710.90],
  [2634.00,2710.90],
  [2532.40,2710.90],
  [2468.90,2717.30],
  [3383.30,2723.60],
  [3459.50,2723.60],
  [3497.60,2723.60],
  [3599.20,2723.60],
  [3675.40,2723.60],
  [3726.20,2723.60],
  [2780.00,2736.30],
  [2754.60,2736.30],
  [2729.20,2736.30],
  [2634.00,2736.30],
  [2532.40,2736.30],
  [2494.30,2742.70],
  [3675.40,2749.00],
  [3726.20,2749.00],
  [3599.20,2761.70],
  [3497.60,2761.70],
  [2634.00,2761.70],
  [2532.40,2761.70],
  [2468.90,2768.10],
  [3383.30,2774.40],
  [3459.50,2774.40],
  [3675.40,2774.40],
  [3726.20,2774.40],
  [3345.20,2787.10],
  [3294.40,2787.10],
  [3243.60,2787.10],
  [3167.40,2787.10],
  [3103.90,2787.10],
  [3053.10,2787.10],
  [3002.30,2787.10],
  [2926.10,2787.10],
  [2875.30,2787.10],
  [2849.90,2787.10],
  [2824.50,2787.10],
  [2634.00,2787.10],
  [2532.40,2787.10],
  [3675.40,2799.80],
  [3726.20,2799.80],
  [2634.00,2812.50],
  [2532.40,2812.50],
  [2468.90,2818.90],
  [3675.40,2825.20],
  [3726.20,2825.20],
  [3345.20,2837.90],
  [3294.40,2837.90],
  [3243.60,2837.90],
  [3167.40,2837.90],
  [3103.90,2837.90],
  [3053.10,2837.90],
  [3002.30,2837.90],
  [2926.10,2837.90],
  [2875.30,2837.90],
  [2849.90,2837.90],
  [2824.50,2837.90],
  [2780.00,2837.90],
  [2754.60,2837.90],
  [2729.20,2837.90],
  [2634.00,2837.90],
  [2532.40,2837.90],
  [2494.30,2844.30],
  [3383.30,2850.60],
  [3459.50,2850.60],
  [3497.60,2850.60],
  [3599.20,2850.60],
  [3675.40,2850.60],
  [3726.20,2850.60],
  [2634.00,2863.30],
  [2532.40,2863.30],
  [2468.90,2869.70],
  [2722.90,2869.70],
  [2799.10,2869.70],
  [3675.40,2876.00],
  [3726.20,2876.00],
  [3599.20,2888.70],
  [3497.60,2888.70],
  [2634.00,2888.70],
  [2532.40,2888.70],
  [3383.30,2901.40],
  [3459.50,2901.40],
  [3675.40,2901.40],
  [3726.20,2901.40],
  [3345.20,2914.10],
  [3294.40,2914.10],
  [3243.60,2914.10],
  [3167.40,2914.10],
  [3103.90,2914.10],
  [3053.10,2914.10],
  [3002.30,2914.10],
  [2926.10,2914.10],
  [2875.30,2914.10],
  [2849.90,2914.10],
  [2824.50,2914.10],
  [2634.00,2914.10],
  [2532.40,2914.10],
  [2468.90,2920.50],
  [2722.90,2920.50],
  [2799.10,2920.50],
  [3675.40,2926.80],
  [3726.20,2926.80],
  [2875.30,2939.50],
  [2849.90,2939.50],
  [2824.50,2939.50],
  [2634.00,2939.50],
  [2532.40,2939.50],
  [2494.30,2945.90],
  [3675.40,2952.20],
  [3726.20,2952.20],
  [2773.70,2958.60],
  [2672.10,2958.60],
  [2532.40,2964.90],
  [2634.00,2964.90],
  [2926.10,2964.90],
  [3002.30,2964.90],
  [3053.10,2964.90],
  [3103.90,2964.90],
  [3167.40,2964.90],
  [3243.60,2964.90],
  [3294.40,2964.90],
  [3345.20,2964.90],
  [2468.90,2971.30],
  [3383.30,2977.60],
  [3459.50,2977.60],
  [3497.60,2977.60],
  [3599.20,2977.60],
  [3675.40,2977.60],
  [3726.20,2977.60],
  [2773.70,2984.00],
  [2672.10,2984.00],
  [3675.40,3003.00],
  [3726.20,3003.00],
  [3599.20,3015.70],
  [3497.60,3015.70],
  [2875.30,3015.70],
  [2849.90,3015.70],
  [2824.50,3015.70],
  [2430.80,3028.40],
  [2456.20,3028.40],
  [2481.60,3028.40],
  [2507.00,3028.40],
  [2532.40,3028.40],
  [2557.80,3028.40],
  [2583.20,3028.40],
  [2608.60,3028.40],
  [2634.00,3028.40],
  [2659.40,3028.40],
  [2684.80,3028.40],
  [2710.20,3028.40],
  [2735.60,3028.40],
  [2761.00,3028.40],
  [2786.40,3028.40],
  [3383.30,3028.40],
  [3459.50,3028.40],
  [3345.20,3041.10],
  [3294.40,3041.10],
  [3243.60,3041.10],
  [3167.40,3041.10],
  [3103.90,3041.10],
  [3053.10,3041.10],
  [3002.30,3041.10],
  [2926.10,3041.10],
  [3535.70,3066.50],
  [3561.10,3066.50],
  [3586.50,3066.50],
  [3586.50,2012.40],
  [3535.70,2012.40],
  [3484.90,2012.40],
  [3408.70,2012.40],
  [3345.20,2012.40],
  [3294.40,2012.40],
  [3243.60,2012.40],
  [3167.40,2012.40],
  [3103.90,2012.40],
  [3053.10,2012.40],
  [3002.30,2012.40],
  [2926.10,2012.40],
  [2926.10,1936.20],
  [3002.30,1936.20],
  [3053.10,1936.20],
  [3103.90,1936.20],
  [3167.40,1936.20],
  [3243.60,1936.20],
  [3294.40,1936.20],
  [3345.20,1936.20],
  [3408.70,1936.20],
  [3484.90,1936.20],
  [3535.70,1936.20],
  [3586.50,1936.20],
  [3446.80,1796.50],
  [3421.40,1796.50],
  [3396.00,1796.50],
  [2786.40,1745.70],
  [2761.00,1745.70],
  [2735.60,1745.70],
  [2710.20,1745.70],
  [2684.80,1745.70],
  [2659.40,1745.70],
  [2634.00,1745.70],
  [2608.60,1745.70],
  [2583.20,1745.70],
  [2557.80,1745.70],
  [2532.40,1745.70],
  [2507.00,1745.70],
  [2481.60,1745.70],
  [2456.20,1745.70],
  [2430.80,1745.70],
  [2824.50,1733.00],
  [2849.90,1733.00],
  [2875.30,1733.00],
  [2773.70,1701.30],
  [2672.10,1701.30],
  [2468.90,1688.60],
  [2532.40,1682.20],
  [2634.00,1682.20],
  [3249.90,1682.20],
  [3351.50,1682.20],
  [2773.70,1675.90],
  [2672.10,1675.90],
  [2494.30,1663.20],
  [2532.40,1656.80],
  [2634.00,1656.80],
  [2824.50,1656.80],
  [2849.90,1656.80],
  [2875.30,1656.80],
  [3249.90,1656.80],
  [3351.50,1656.80],
  [2799.10,1637.80],
  [2722.90,1637.80],
  [2468.90,1637.80],
  [2532.40,1631.40],
  [2634.00,1631.40],
  [2824.50,1631.40],
  [2849.90,1631.40],
  [2875.30,1631.40],
  [3249.90,1631.40],
  [3351.50,1631.40],
  [3351.50,1606.00],
  [3249.90,1606.00],
  [2634.00,1606.00],
  [2532.40,1606.00],
  [2468.90,1587.00],
  [2722.90,1587.00],
  [2799.10,1587.00],
  [2532.40,1580.60],
  [2634.00,1580.60],
  [3249.90,1580.60],
  [3351.50,1580.60],
  [2494.30,1561.60],
  [2532.40,1555.20],
  [2634.00,1555.20],
  [2729.20,1555.20],
  [2754.60,1555.20],
  [2780.00,1555.20],
  [2824.50,1555.20],
  [2849.90,1555.20],
  [2875.30,1555.20],
  [2468.90,1536.20],
  [2532.40,1529.80],
  [2634.00,1529.80],
  [2532.40,1504.40],
  [2634.00,1504.40],
  [2824.50,1504.40],
  [2849.90,1504.40],
  [2875.30,1504.40],
  [2468.90,1485.40],
  [2532.40,1479.00],
  [2634.00,1479.00],
  [2964.20,1479.00],
  [2494.30,1460.00],
  [2532.40,1453.60],
  [2634.00,1453.60],
  [2729.20,1453.60],
  [2754.60,1453.60],
  [2780.00,1453.60],
  [2468.90,1434.60],
  [2532.40,1428.20],
  [2634.00,1428.20],
  [2672.10,1428.20],
  [2773.70,1428.20],
  [2824.50,1428.20],
  [2849.90,1428.20],
  [2875.30,1428.20],
  [2875.30,1402.80],
  [2849.90,1402.80],
  [2824.50,1402.80],
  [2773.70,1402.80],
  [2672.10,1402.80],
  [2634.00,1402.80],
  [2608.60,1402.80],
  [2583.20,1402.80],
  [2557.80,1402.80],
  [2532.40,1402.80],
  [2507.00,1402.80],
  [2468.90,1383.80],
  [2672.10,1377.40],
  [2773.70,1377.40],
  [2964.20,1377.40],
  [2494.30,1358.40],
  [2532.40,1352.00],
  [2634.00,1352.00],
  [2672.10,1352.00],
  [2773.70,1352.00],
  [2468.90,1333.00],
  [2532.40,1326.60],
  [2634.00,1326.60],
  [2672.10,1326.60],
  [2773.70,1326.60],
  [2824.50,1326.60],
  [2849.90,1326.60],
  [2875.30,1326.60],
  [2786.40,1288.50],
  [2761.00,1288.50],
  [2735.60,1288.50],
  [2710.20,1288.50],
  [2684.80,1288.50],
  [2659.40,1288.50],
  [2634.00,1288.50],
  [2608.60,1288.50],
  [2583.20,1288.50],
  [2557.80,1288.50],
  [2532.40,1288.50],
  [2507.00,1288.50],
  [2481.60,1288.50],
  [2456.20,1288.50],
  [2430.80,1288.50],
  [2824.50,1275.80],
  [2849.90,1275.80],
  [2875.30,1275.80],
  [2773.70,1244.10],
  [2672.10,1244.10],
  [2468.90,1231.40],
  [2532.40,1225.00],
  [2634.00,1225.00],
  [2672.10,1218.70],
  [2773.70,1218.70],
  [2494.30,1206.00],
  [2532.40,1199.60],
  [2634.00,1199.60],
  [2824.50,1199.60],
  [2849.90,1199.60],
  [2875.30,1199.60],
  [2799.10,1180.60],
  [2722.90,1180.60],
  [2468.90,1180.60],
  [2532.40,1174.20],
  [2634.00,1174.20],
  [2824.50,1174.20],
  [2849.90,1174.20],
  [2875.30,1174.20],
  [2634.00,1148.80],
  [2532.40,1148.80],
  [2468.90,1129.80],
  [2722.90,1129.80],
  [2799.10,1129.80],
  [2634.00,1123.40],
  [2532.40,1123.40],
  [2494.30,1104.40],
  [2532.40,1098.00],
  [2634.00,1098.00],
  [2729.20,1098.00],
  [2754.60,1098.00],
  [2780.00,1098.00],
  [2824.50,1098.00],
  [2849.90,1098.00],
  [2875.30,1098.00],
  [2468.90,1079.00],
  [2532.40,1072.60],
  [2634.00,1072.60],
  [2919.70,1066.30],
  [3021.30,1066.30],
  [3091.20,1066.30],
  [3192.80,1066.30],
  [3243.60,1066.30],
  [3345.20,1066.30],
  [2875.30,1047.20],
  [2849.90,1047.20],
  [2824.50,1047.20],
  [2634.00,1047.20],
  [2532.40,1047.20],
  [2919.70,1040.90],
  [3021.30,1040.90],
  [3091.20,1040.90],
  [3192.80,1040.90],
  [3243.60,1040.90],
  [3345.20,1040.90],
  [2468.90,1028.20],
  [2532.40,1021.80],
  [2634.00,1021.80],
  [2919.70,1015.50],
  [3021.30,1015.50],
  [3091.20,1015.50],
  [3192.80,1015.50],
  [3243.60,1015.50],
  [3345.20,1015.50],
  [2494.30,1002.80],
  [2532.40,996.40],
  [2634.00,996.40],
  [2729.20,996.40],
  [2754.60,996.40],
  [2780.00,996.40],
  [2919.70,990.10],
  [3021.30,990.10],
  [2468.90,977.40],
  [2532.40,971.00],
  [2634.00,971.00],
  [2672.10,971.00],
  [2773.70,971.00],
  [2824.50,971.00],
  [2849.90,971.00],
  [2875.30,971.00],
  [2875.30,945.60],
  [2849.90,945.60],
  [2824.50,945.60],
  [2773.70,945.60],
  [2672.10,945.60],
  [2634.00,945.60],
  [2608.60,945.60],
  [2583.20,945.60],
  [2557.80,945.60],
  [2532.40,945.60],
  [2507.00,945.60],
  [2468.90,926.60],
  [2672.10,920.20],
  [2773.70,920.20],
  [2494.30,901.20],
  [2532.40,894.80],
  [2634.00,894.80],
  [2672.10,894.80],
  [2773.70,894.80],
  [2468.90,875.80],
  [2532.40,869.40],
  [2634.00,869.40],
  [2672.10,869.40],
  [2773.70,869.40],
  [2824.50,869.40],
  [2849.90,869.40],
  [2875.30,869.40],
  [3091.20,958.30],
  [3116.60,958.30],
  [3142.00,958.30],
  [3167.40,958.30],
  [3192.80,958.30],
  [3218.20,958.30],
  [3243.60,958.30],
  [3269.00,958.30],
  [3294.40,958.30],
  [3319.80,958.30],
  [3319.80,882.10],
  [3294.40,882.10],
  [3269.00,882.10],
  [3243.60,882.10],
  [3218.20,882.10],
  [3192.80,882.10],
  [3167.40,882.10],
  [3142.00,882.10],
  [3116.60,882.10],
  [3091.20,882.10],
  [3116.60,844.00],
  [3218.20,844.00],
  [3535.70,831.30],
  [3561.10,831.30],
  [3586.50,831.30],
  [3650.00,882.10],
  [3675.40,882.10],
  [3726.20,882.10],
  [3726.20,907.50],
  [3675.40,907.50],
  [3650.00,907.50],
  [3650.00,932.90],
  [3675.40,932.90],
  [3726.20,932.90],
  [3726.20,958.30],
  [3675.40,958.30],
  [3650.00,958.30],
  [3650.00,983.70],
  [3675.40,983.70],
  [3726.20,983.70],
  [3726.20,1009.10],
  [3675.40,1009.10],
  [3650.00,1009.10],
  [3650.00,1034.50],
  [3675.40,1034.50],
  [3726.20,1034.50],
  [3726.20,1059.90],
  [3675.40,1059.90],
  [3650.00,1059.90],
  [3650.00,1085.30],
  [3675.40,1085.30],
  [3726.20,1085.30],
  [3726.20,1110.70],
  [3675.40,1110.70],
  [3650.00,1110.70],
  [3650.00,1136.10],
  [3675.40,1136.10],
  [3726.20,1136.10],
  [3726.20,1161.50],
  [3675.40,1161.50],
  [3650.00,1161.50],
  [3650.00,1186.90],
  [3675.40,1186.90],
  [3726.20,1186.90],
  [3586.50,1199.60],
  [3561.10,1199.60],
  [3650.00,1212.30],
  [3675.40,1212.30],
  [3726.20,1212.30],
  [3726.20,1237.70],
  [3675.40,1237.70],
  [3650.00,1237.70],
  [3650.00,1263.10],
  [3675.40,1263.10],
  [3726.20,1263.10],
  [3726.20,1288.50],
  [3675.40,1288.50],
  [3650.00,1288.50],
  [3586.50,1301.20],
  [3561.10,1301.20],
  [3650.00,1313.90],
  [3675.40,1313.90],
  [3726.20,1313.90],
  [3726.20,1339.30],
  [3675.40,1339.30],
  [3650.00,1339.30],
  [3650.00,1364.70],
  [3675.40,1364.70],
  [3726.20,1364.70],
  [3726.20,1390.10],
  [3675.40,1390.10],
  [3650.00,1390.10],
  [3650.00,1415.50],
  [3675.40,1415.50],
  [3726.20,1415.50],
  [3726.20,1440.90],
  [3675.40,1440.90],
  [3650.00,1440.90],
  [3650.00,1466.30],
  [3675.40,1466.30],
  [3726.20,1466.30],
  [3726.20,1491.70],
  [3675.40,1491.70],
  [3650.00,1491.70],
  [3650.00,1517.10],
  [3675.40,1517.10],
  [3726.20,1517.10],
  [3726.20,1542.50],
  [3675.40,1542.50],
  [3650.00,1542.50],
  [3573.80,1548.90],
  [3548.40,1548.90],
  [3650.00,1567.90],
  [3675.40,1567.90],
  [3726.20,1567.90],
  [3726.20,1593.30],
  [3675.40,1593.30],
  [3650.00,1593.30],
  [3650.00,1618.70],
  [3675.40,1618.70],
  [3726.20,1618.70],
  [3726.20,1644.10],
  [3675.40,1644.10],
  [3650.00,1644.10],
  [3726.20,1669.50],
  [3675.40,1669.50],
  [3650.00,1669.50],
  [3599.20,1669.50],
  [3497.60,1669.50],
  [3497.60,1694.90],
  [3599.20,1694.90],
  [3599.20,1720.30],
  [3497.60,1720.30]
]
