[
  [0.00,0.00],
  [1419.10,2945.90],
  [1458.70,2945.90],
  [1498.40,2945.90],
  [1538.00,2945.90],
  [1577.60,2945.90],
  [1617.20,2945.90],
  [1656.90,2945.90],
  [1696.50,2945.90],
  [1736.10,2945.90],
  [1775.70,2945.90],
  [1815.40,2945.90],
  [1855.00,2945.90],
  [1894.60,2945.90],
  [1934.20,2945.90],
  [1973.80,2945.90],
  [2013.50,2945.90],
  [2053.10,2945.90],
  [2092.70,2945.90],
  [2132.30,2945.90],
  [2172.00,2945.90],
  [2211.60,2945.90],
  [2251.20,2945.90],
  [2290.80,2945.90],
  [2330.50,2945.90],
  [2370.10,2945.90],
  [2409.70,2945.90],
  [2449.30,2945.90],
  [2489.00,2945.90],
  [2528.60,2945.90],
  [2568.20,2945.90],
  [2607.80,2945.90],
  [2647.50,2945.90],
  [907.00,2958.60],
  [843.50,2971.30],
  [907.00,2984.00],
  [932.40,2984.00],
  [843.50,2996.70],
  [1034.00,2996.70],
  [1059.40,2996.70],
  [932.40,3022.10],
  [907.00,3022.10],
  [843.50,3022.10],
  [843.50,3047.50],
  [843.50,3072.90],
  [894.30,3072.90],
  [919.70,3072.90],
  [843.50,3098.30],
  [983.20,3098.30],
  [1022.90,3098.30],
  [1062.50,3098.30],
  [1102.10,3098.30],
  [1141.70,3098.30],
  [1181.40,3098.30],
  [1221.00,3098.30],
  [1260.60,3098.30],
  [1300.20,3098.30],
  [1339.90,3098.30],
  [1379.50,3098.30],
  [1419.10,3098.30],
  [1458.70,3098.30],
  [1498.40,3098.30],
  [1538.00,3098.30],
  [1577.60,3098.30],
  [1617.20,3098.30],
  [1656.90,3098.30],
  [1696.50,3098.30],
  [1736.10,3098.30],
  [1775.70,3098.30],
  [1815.40,3098.30],
  [1855.00,3098.30],
  [1894.60,3098.30],
  [1934.20,3098.30],
  [1973.80,3098.30],
  [2013.50,3098.30],
  [2053.10,3098.30],
  [2092.70,3098.30],
  [2132.30,3098.30],
  [2172.00,3098.30],
  [2211.60,3098.30],
  [2251.20,3098.30],
  [2290.80,3098.30],
  [2330.50,3098.30],
  [2370.10,3098.30],
  [2409.70,3098.30],
  [2449.30,3098.30],
  [2489.00,3098.30],
  [2528.60,3098.30],
  [2568.20,3098.30],
  [2607.80,3098.30],
  [2647.50,3098.30],
  [792.70,3142.70],
  [741.90,3142.70],
  [691.10,3142.70],
  [894.30,3149.10],
  [919.70,3149.10],
  [983.20,3149.10],
  [1022.90,3149.10],
  [1062.50,3149.10],
  [1102.10,3149.10],
  [1141.70,3149.10],
  [1181.40,3149.10],
  [1221.00,3149.10],
  [1260.60,3149.10],
  [1300.20,3149.10],
  [1339.90,3149.10],
  [1379.50,3149.10],
  [1419.10,3149.10],
  [1458.70,3149.10],
  [1498.40,3149.10],
  [1538.00,3149.10],
  [1577.60,3149.10],
  [1617.20,3149.10],
  [1656.90,3149.10],
  [1696.50,3149.10],
  [1736.10,3149.10],
  [1775.70,3149.10],
  [1815.40,3149.10],
  [1855.00,3149.10],
  [1894.60,3149.10],
  [1934.20,3149.10],
  [1973.80,3149.10],
  [2013.50,3149.10],
  [2053.10,3149.10],
  [2092.70,3149.10],
  [2132.30,3149.10],
  [2172.00,3149.10],
  [2211.60,3149.10],
  [2251.20,3149.10],
  [2290.80,3149.10],
  [2330.50,3149.10],
  [2370.10,3149.10],
  [2409.70,3149.10],
  [2449.30,3149.10],
  [2489.00,3149.10],
  [2528.60,3149.10],
  [2568.20,3149.10],
  [2607.80,3149.10],
  [2647.50,3149.10],
  [1440.40,3187.20],
  [1402.30,3187.20],
  [1351.50,3187.20],
  [1313.40,3187.20],
  [919.70,3187.20],
  [894.30,3187.20],
  [792.70,3193.50],
  [691.10,3193.50],
  [1503.90,3199.90],
  [1579.90,3199.90],
  [1148.30,3225.30],
  [1122.90,3225.30],
  [1097.50,3225.30],
  [1072.10,3225.30],
  [1046.70,3225.30],
  [1021.30,3225.30],
  [995.90,3225.30],
  [970.50,3225.30],
  [792.70,3244.30],
  [741.90,3244.30],
  [691.10,3244.30],
  [1072.10,3250.70],
  [1097.50,3250.70],
  [1122.90,3250.70],
  [1148.30,3250.70],
  [1173.70,3250.70],
  [1199.10,3250.70],
  [1224.50,3250.70],
  [1249.90,3250.70],
  [1275.30,3250.70],
  [1503.90,3250.70],
  [1529.10,3250.70],
  [1554.50,3250.70],
  [1579.90,3250.70],
  [1605.30,3250.70],
  [1630.70,3250.70],
  [1656.10,3250.70],
  [1681.50,3250.70],
  [1719.60,3250.70],
  [1745.00,3250.70],
  [1770.40,3250.70],
  [1795.80,3250.70],
  [1821.20,3250.70],
  [1846.60,3250.70],
  [1872.00,3250.70],
  [1897.40,3250.70],
  [1922.80,3250.70],
  [1960.90,3250.70],
  [1986.30,3250.70],
  [2011.70,3250.70],
  [2037.10,3250.70],
  [2062.50,3250.70],
  [2087.90,3250.70],
  [2113.30,3250.70],
  [2138.70,3250.70],
  [2164.10,3250.70],
  [2227.60,3250.70],
  [2253.00,3250.70],
  [2278.40,3250.70],
  [2303.80,3250.70],
  [2329.20,3250.70],
  [2354.60,3250.70],
  [2380.00,3250.70],
  [2405.40,3250.70],
  [2430.80,3250.70],
  [2468.90,3250.70],
  [2494.30,3250.70],
  [2519.70,3250.70],
  [2545.10,3250.70],
  [2570.50,3250.70],
  [2595.90,3250.70],
  [2621.30,3250.70],
  [2646.70,3250.70],
  [2672.10,3250.70],
  [1700.50,3257.00],
  [945.10,3263.40],
  [1313.40,3263.40],
  [1351.50,3263.40],
  [1402.30,3263.40],
  [1440.40,3263.40],
  [2697.50,3263.40],
  [2430.80,837.70],
  [2976.90,863.10],
  [3002.30,863.10],
  [3027.70,863.10],
  [3053.10,863.10],
  [3078.50,863.10],
  [3103.90,863.10],
  [3129.30,863.10],
  [3154.70,863.10],
  [3180.10,863.10],
  [3205.50,863.10],
  [3230.90,863.10],
  [3256.30,863.10],
  [3281.70,863.10],
  [3307.10,863.10],
  [3332.50,863.10],
  [3357.90,863.10],
  [3383.30,863.10],
  [3408.70,863.10],
  [3434.10,863.10],
  [3459.50,863.10],
  [3484.90,863.10],
  [3510.30,863.10],
  [3535.70,863.10],
  [3561.10,863.10],
  [3586.50,863.10],
  [3611.90,863.10],
  [3637.30,863.10],
  [3662.70,863.10],
  [3688.10,863.10],
  [3713.50,863.10],
  [3713.50,913.90],
  [3688.10,913.90],
  [3662.70,913.90],
  [3637.30,913.90],
  [3611.90,913.90],
  [3586.50,913.90],
  [3561.10,913.90],
  [3535.70,913.90],
  [3510.30,913.90],
  [3484.90,913.90],
  [3459.50,913.90],
  [3434.10,913.90],
  [3408.70,913.90],
  [3383.30,913.90],
  [3357.90,913.90],
  [3332.50,913.90],
  [3307.10,913.90],
  [3281.70,913.90],
  [3256.30,913.90],
  [3230.90,913.90],
  [3205.50,913.90],
  [3180.10,913.90],
  [3154.70,913.90],
  [3129.30,913.90],
  [3103.90,913.90],
  [3078.50,913.90],
  [3053.10,913.90],
  [3027.70,913.90],
  [3002.30,913.90],
  [2976.90,913.90],
  [2976.90,1066.30],
  [3002.30,1066.30],
  [3027.70,1066.30],
  [3053.10,1066.30],
  [3078.50,1066.30],
  [3103.90,1066.30],
  [3129.30,1066.30],
  [3154.70,1066.30],
  [3180.10,1066.30],
  [3205.50,1066.30],
  [3230.90,1066.30],
  [3256.30,1066.30],
  [3281.70,1066.30],
  [3307.10,1066.30],
  [3332.50,1066.30],
  [3357.90,1066.30],
  [3383.30,1066.30],
  [3408.70,1066.30],
  [3434.10,1066.30],
  [3459.50,1066.30],
  [3484.90,1066.30],
  [3510.30,1066.30],
  [3535.70,1066.30],
  [3561.10,1066.30],
  [3586.50,1066.30],
  [3611.90,1066.30],
  [3637.30,1066.30],
  [3662.70,1066.30],
  [3688.10,1066.30],
  [3713.50,1066.30],
  [3713.50,1117.10],
  [3688.10,1117.10],
  [3662.70,1117.10],
  [3637.30,1117.10],
  [3611.90,1117.10],
  [3586.50,1117.10],
  [3561.10,1117.10],
  [3535.70,1117.10],
  [3510.30,1117.10],
  [3484.90,1117.10],
  [3459.50,1117.10],
  [3434.10,1117.10],
  [3408.70,1117.10],
  [3383.30,1117.10],
  [3357.90,1117.10],
  [3332.50,1117.10],
  [3307.10,1117.10],
  [3281.70,1117.10],
  [3256.30,1117.10],
  [3230.90,1117.10],
  [3205.50,1117.10],
  [3180.10,1117.10],
  [3154.70,1117.10],
  [3129.30,1117.10],
  [3103.90,1117.10],
  [3078.50,1117.10],
  [3053.10,1117.10],
  [3027.70,1117.10],
  [3002.30,1117.10],
  [2976.90,1117.10],
  [2976.90,1269.50],
  [3002.30,1269.50],
  [3027.70,1269.50],
  [3053.10,1269.50],
  [3078.50,1269.50],
  [3103.90,1269.50],
  [3129.30,1269.50],
  [3154.70,1269.50],
  [3180.10,1269.50],
  [3205.50,1269.50],
  [3230.90,1269.50],
  [3256.30,1269.50],
  [3281.70,1269.50],
  [3307.10,1269.50],
  [3332.50,1269.50],
  [3357.90,1269.50],
  [3383.30,1269.50],
  [3408.70,1269.50],
  [3434.10,1269.50],
  [3459.50,1269.50],
  [3484.90,1269.50],
  [3510.30,1269.50],
  [3535.70,1269.50],
  [3561.10,1269.50],
  [3586.50,1269.50],
  [3611.90,1269.50],
  [3637.30,1269.50],
  [3662.70,1269.50],
  [3688.10,1269.50],
  [3713.50,1269.50],
  [3713.50,1320.30],
  [3688.10,1320.30],
  [3662.70,1320.30],
  [3637.30,1320.30],
  [3611.90,1320.30],
  [3586.50,1320.30],
  [3561.10,1320.30],
  [3535.70,1320.30],
  [3510.30,1320.30],
  [3484.90,1320.30],
  [3459.50,1320.30],
  [3434.10,1320.30],
  [3408.70,1320.30],
  [3383.30,1320.30],
  [3357.90,1320.30],
  [3332.50,1320.30],
  [3307.10,1320.30],
  [3281.70,1320.30],
  [3256.30,1320.30],
  [3230.90,1320.30],
  [3205.50,1320.30],
  [3180.10,1320.30],
  [3154.70,1320.30],
  [3129.30,1320.30],
  [3103.90,1320.30],
  [3078.50,1320.30],
  [3053.10,1320.30],
  [3027.70,1320.30],
  [3002.30,1320.30],
  [2976.90,1320.30],
  [2976.90,1472.70],
  [3002.30,1472.70],
  [3027.70,1472.70],
  [3053.10,1472.70],
  [3078.50,1472.70],
  [3103.90,1472.70],
  [3129.30,1472.70],
  [3154.70,1472.70],
  [3180.10,1472.70],
  [3205.50,1472.70],
  [3230.90,1472.70],
  [3256.30,1472.70],
  [3281.70,1472.70],
  [3307.10,1472.70],
  [3332.50,1472.70],
  [3357.90,1472.70],
  [3383.30,1472.70],
  [3408.70,1472.70],
  [3434.10,1472.70],
  [3459.50,1472.70],
  [3484.90,1472.70],
  [3510.30,1472.70],
  [3535.70,1472.70],
  [3561.10,1472.70],
  [3586.50,1472.70],
  [3611.90,1472.70],
  [3637.30,1472.70],
  [3662.70,1472.70],
  [3688.10,1472.70],
  [3713.50,1472.70],
  [3713.50,1523.50],
  [3688.10,1523.50],
  [3662.70,1523.50],
  [3637.30,1523.50],
  [3611.90,1523.50],
  [3586.50,1523.50],
  [3561.10,1523.50],
  [3535.70,1523.50],
  [3510.30,1523.50],
  [3484.90,1523.50],
  [3459.50,1523.50],
  [3434.10,1523.50],
  [3408.70,1523.50],
  [3383.30,1523.50],
  [3357.90,1523.50],
  [3332.50,1523.50],
  [3307.10,1523.50],
  [3281.70,1523.50],
  [3256.30,1523.50],
  [3230.90,1523.50],
  [3205.50,1523.50],
  [3180.10,1523.50],
  [3154.70,1523.50],
  [3129.30,1523.50],
  [3103.90,1523.50],
  [3078.50,1523.50],
  [3053.10,1523.50],
  [3027.70,1523.50],
  [3002.30,1523.50],
  [2976.90,1523.50],
  [2976.90,1675.90],
  [3002.30,1675.90],
  [3027.70,1675.90],
  [3053.10,1675.90],
  [3078.50,1675.90],
  [3103.90,1675.90],
  [3129.30,1675.90],
  [3154.70,1675.90],
  [3180.10,1675.90],
  [3205.50,1675.90],
  [3230.90,1675.90],
  [3256.30,1675.90],
  [3281.70,1675.90],
  [3307.10,1675.90],
  [3332.50,1675.90],
  [3357.90,1675.90],
  [3383.30,1675.90],
  [3408.70,1675.90],
  [3434.10,1675.90],
  [3459.50,1675.90],
  [3484.90,1675.90],
  [3510.30,1675.90],
  [3535.70,1675.90],
  [3561.10,1675.90],
  [3586.50,1675.90],
  [3611.90,1675.90],
  [3637.30,1675.90],
  [3662.70,1675.90],
  [3688.10,1675.90],
  [3713.50,1675.90],
  [3713.50,1726.70],
  [3688.10,1726.70],
  [3662.70,1726.70],
  [3637.30,1726.70],
  [3611.90,1726.70],
  [3586.50,1726.70],
  [3561.10,1726.70],
  [3535.70,1726.70],
  [3510.30,1726.70],
  [3484.90,1726.70],
  [3459.50,1726.70],
  [3434.10,1726.70],
  [3408.70,1726.70],
  [3383.30,1726.70],
  [3357.90,1726.70],
  [3332.50,1726.70],
  [3307.10,1726.70],
  [3281.70,1726.70],
  [3256.30,1726.70],
  [3230.90,1726.70],
  [3205.50,1726.70],
  [3180.10,1726.70],
  [3154.70,1726.70],
  [3129.30,1726.70],
  [3103.90,1726.70],
  [3078.50,1726.70],
  [3053.10,1726.70],
  [3027.70,1726.70],
  [3002.30,1726.70],
  [2976.90,1726.70],
  [2976.90,1879.10],
  [3002.30,1879.10],
  [3027.70,1879.10],
  [3053.10,1879.10],
  [3078.50,1879.10],
  [3103.90,1879.10],
  [3129.30,1879.10],
  [3154.70,1879.10],
  [3180.10,1879.10],
  [3205.50,1879.10],
  [3230.90,1879.10],
  [3256.30,1879.10],
  [3281.70,1879.10],
  [3307.10,1879.10],
  [3332.50,1879.10],
  [3357.90,1879.10],
  [3383.30,1879.10],
  [3408.70,1879.10],
  [3434.10,1879.10],
  [3459.50,1879.10],
  [3484.90,1879.10],
  [3510.30,1879.10],
  [3535.70,1879.10],
  [3561.10,1879.10],
  [3586.50,1879.10],
  [3611.90,1879.10],
  [3637.30,1879.10],
  [3662.70,1879.10],
  [3688.10,1879.10],
  [3713.50,1879.10],
  [3713.50,1929.90],
  [3688.10,1929.90],
  [3662.70,1929.90],
  [3637.30,1929.90],
  [3611.90,1929.90],
  [3586.50,1929.90],
  [3561.10,1929.90],
  [3535.70,1929.90],
  [3510.30,1929.90],
  [3484.90,1929.90],
  [3459.50,1929.90],
  [3434.10,1929.90],
  [3408.70,1929.90],
  [3383.30,1929.90],
  [3357.90,1929.90],
  [3332.50,1929.90],
  [3307.10,1929.90],
  [3281.70,1929.90],
  [3256.30,1929.90],
  [3230.90,1929.90],
  [3205.50,1929.90],
  [3180.10,1929.90],
  [3154.70,1929.90],
  [3129.30,1929.90],
  [3103.90,1929.90],
  [3078.50,1929.90],
  [3053.10,1929.90],
  [3027.70,1929.90],
  [3002.30,1929.90],
  [2976.90,1929.90],
  [2976.90,2082.30],
  [3002.30,2082.30],
  [3027.70,2082.30],
  [3053.10,2082.30],
  [3078.50,2082.30],
  [3103.90,2082.30],
  [3129.30,2082.30],
  [3154.70,2082.30],
  [3180.10,2082.30],
  [3205.50,2082.30],
  [3230.90,2082.30],
  [3256.30,2082.30],
  [3281.70,2082.30],
  [3307.10,2082.30],
  [3332.50,2082.30],
  [3357.90,2082.30],
  [3383.30,2082.30],
  [3408.70,2082.30],
  [3434.10,2082.30],
  [3459.50,2082.30],
  [3484.90,2082.30],
  [3510.30,2082.30],
  [3535.70,2082.30],
  [3561.10,2082.30],
  [3586.50,2082.30],
  [3611.90,2082.30],
  [3637.30,2082.30],
  [3662.70,2082.30],
  [3688.10,2082.30],
  [3713.50,2082.30],
  [3713.50,2133.10],
  [3688.10,2133.10],
  [3662.70,2133.10],
  [3637.30,2133.10],
  [3611.90,2133.10],
  [3586.50,2133.10],
  [3561.10,2133.10],
  [3535.70,2133.10],
  [3510.30,2133.10],
  [3484.90,2133.10],
  [3459.50,2133.10],
  [3434.10,2133.10],
  [3408.70,2133.10],
  [3383.30,2133.10],
  [3357.90,2133.10],
  [3332.50,2133.10],
  [3307.10,2133.10],
  [3281.70,2133.10],
  [3256.30,2133.10],
  [3230.90,2133.10],
  [3205.50,2133.10],
  [3180.10,2133.10],
  [3154.70,2133.10],
  [3129.30,2133.10],
  [3103.90,2133.10],
  [3078.50,2133.10],
  [3053.10,2133.10],
  [3027.70,2133.10],
  [3002.30,2133.10],
  [2976.90,2133.10],
  [2976.90,2285.50],
  [3002.30,2285.50],
  [3027.70,2285.50],
  [3053.10,2285.50],
  [3078.50,2285.50],
  [3103.90,2285.50],
  [3129.30,2285.50],
  [3154.70,2285.50],
  [3180.10,2285.50],
  [3205.50,2285.50],
  [3230.90,2285.50],
  [3256.30,2285.50],
  [3281.70,2285.50],
  [3307.10,2285.50],
  [3332.50,2285.50],
  [3357.90,2285.50],
  [3383.30,2285.50],
  [3408.70,2285.50],
  [3434.10,2285.50],
  [3459.50,2285.50],
  [3484.90,2285.50],
  [3510.30,2285.50],
  [3535.70,2285.50],
  [3561.10,2285.50],
  [3586.50,2285.50],
  [3611.90,2285.50],
  [3637.30,2285.50],
  [3662.70,2285.50],
  [3688.10,2285.50],
  [3713.50,2285.50],
  [3713.50,2336.30],
  [3688.10,2336.30],
  [3662.70,2336.30],
  [3637.30,2336.30],
  [3611.90,2336.30],
  [3586.50,2336.30],
  [3561.10,2336.30],
  [3535.70,2336.30],
  [3510.30,2336.30],
  [3484.90,2336.30],
  [3459.50,2336.30],
  [3434.10,2336.30],
  [3408.70,2336.30],
  [3383.30,2336.30],
  [3357.90,2336.30],
  [3332.50,2336.30],
  [3307.10,2336.30],
  [3281.70,2336.30],
  [3256.30,2336.30],
  [3230.90,2336.30],
  [3205.50,2336.30],
  [3180.10,2336.30],
  [3154.70,2336.30],
  [3129.30,2336.30],
  [3103.90,2336.30],
  [3078.50,2336.30],
  [3053.10,2336.30],
  [3027.70,2336.30],
  [3002.30,2336.30],
  [2976.90,2336.30],
  [2976.90,2488.70],
  [3002.30,2488.70],
  [3027.70,2488.70],
  [3053.10,2488.70],
  [3078.50,2488.70],
  [3103.90,2488.70],
  [3129.30,2488.70],
  [3154.70,2488.70],
  [3180.10,2488.70],
  [3205.50,2488.70],
  [3230.90,2488.70],
  [3256.30,2488.70],
  [3281.70,2488.70],
  [3307.10,2488.70],
  [3332.50,2488.70],
  [3357.90,2488.70],
  [3383.30,2488.70],
  [3408.70,2488.70],
  [3434.10,2488.70],
  [3459.50,2488.70],
  [3484.90,2488.70],
  [3510.30,2488.70],
  [3535.70,2488.70],
  [3561.10,2488.70],
  [3586.50,2488.70],
  [3611.90,2488.70],
  [3637.30,2488.70],
  [3662.70,2488.70],
  [3688.10,2488.70],
  [3713.50,2488.70],
  [3713.50,2539.50],
  [3688.10,2539.50],
  [3662.70,2539.50],
  [3637.30,2539.50],
  [3611.90,2539.50],
  [3586.50,2539.50],
  [3561.10,2539.50],
  [3535.70,2539.50],
  [3510.30,2539.50],
  [3484.90,2539.50],
  [3459.50,2539.50],
  [3434.10,2539.50],
  [3408.70,2539.50],
  [3383.30,2539.50],
  [3357.90,2539.50],
  [3332.50,2539.50],
  [3307.10,2539.50],
  [3281.70,2539.50],
  [3256.30,2539.50],
  [3230.90,2539.50],
  [3205.50,2539.50],
  [3180.10,2539.50],
  [3154.70,2539.50],
  [3129.30,2539.50],
  [3103.90,2539.50],
  [3078.50,2539.50],
  [3053.10,2539.50],
  [3027.70,2539.50],
  [3002.30,2539.50],
  [2976.90,2539.50],
  [2976.90,2691.90],
  [3002.30,2691.90],
  [3027.70,2691.90],
  [3053.10,2691.90],
  [3078.50,2691.90],
  [3103.90,2691.90],
  [3129.30,2691.90],
  [3154.70,2691.90],
  [3180.10,2691.90],
  [3205.50,2691.90],
  [3230.90,2691.90],
  [3256.30,2691.90],
  [3281.70,2691.90],
  [3307.10,2691.90],
  [3332.50,2691.90],
  [3357.90,2691.90],
  [3383.30,2691.90],
  [3408.70,2691.90],
  [3434.10,2691.90],
  [3459.50,2691.90],
  [3484.90,2691.90],
  [3510.30,2691.90],
  [3535.70,2691.90],
  [3561.10,2691.90],
  [3586.50,2691.90],
  [3611.90,2691.90],
  [3637.30,2691.90],
  [3662.70,2691.90],
  [3688.10,2691.90],
  [3713.50,2691.90],
  [3713.50,2742.70],
  [3688.10,2742.70],
  [3662.70,2742.70],
  [3637.30,2742.70],
  [3611.90,2742.70],
  [3586.50,2742.70],
  [3561.10,2742.70],
  [3535.70,2742.70],
  [3510.30,2742.70],
  [3484.90,2742.70],
  [3459.50,2742.70],
  [3434.10,2742.70],
  [3408.70,2742.70],
  [3383.30,2742.70],
  [3357.90,2742.70],
  [3332.50,2742.70],
  [3307.10,2742.70],
  [3281.70,2742.70],
  [3256.30,2742.70],
  [3230.90,2742.70],
  [3205.50,2742.70],
  [3180.10,2742.70],
  [3154.70,2742.70],
  [3129.30,2742.70],
  [3103.90,2742.70],
  [3078.50,2742.70],
  [3053.10,2742.70],
  [3027.70,2742.70],
  [3002.30,2742.70],
  [2976.90,2742.70],
  [2976.90,2895.10],
  [3002.30,2895.10],
  [3027.70,2895.10],
  [3053.10,2895.10],
  [3078.50,2895.10],
  [3103.90,2895.10],
  [3129.30,2895.10],
  [3154.70,2895.10],
  [3180.10,2895.10],
  [3205.50,2895.10],
  [3230.90,2895.10],
  [3256.30,2895.10],
  [3281.70,2895.10],
  [3307.10,2895.10],
  [3332.50,2895.10],
  [3357.90,2895.10],
  [3383.30,2895.10],
  [3408.70,2895.10],
  [3434.10,2895.10],
  [3459.50,2895.10],
  [3484.90,2895.10],
  [3510.30,2895.10],
  [3535.70,2895.10],
  [3561.10,2895.10],
  [3586.50,2895.10],
  [3611.90,2895.10],
  [3637.30,2895.10],
  [3662.70,2895.10],
  [3688.10,2895.10],
  [3713.50,2895.10],
  [3713.50,2945.90],
  [3688.10,2945.90],
  [3662.70,2945.90],
  [3637.30,2945.90],
  [3611.90,2945.90],
  [3586.50,2945.90],
  [3561.10,2945.90],
  [3535.70,2945.90],
  [3510.30,2945.90],
  [3484.90,2945.90],
  [3459.50,2945.90],
  [3434.10,2945.90],
  [3408.70,2945.90],
  [3383.30,2945.90],
  [3357.90,2945.90],
  [3332.50,2945.90],
  [3307.10,2945.90],
  [3281.70,2945.90],
  [3256.30,2945.90],
  [3230.90,2945.90],
  [3205.50,2945.90],
  [3180.10,2945.90],
  [3154.70,2945.90],
  [3129.30,2945.90],
  [3103.90,2945.90],
  [3078.50,2945.90],
  [3053.10,2945.90],
  [3027.70,2945.90],
  [3002.30,2945.90],
  [2976.90,2945.90],
  [2976.90,3098.30],
  [3002.30,3098.30],
  [3027.70,3098.30],
  [3053.10,3098.30],
  [3078.50,3098.30],
  [3103.90,3098.30],
  [3129.30,3098.30],
  [3154.70,3098.30],
  [3180.10,3098.30],
  [3205.50,3098.30],
  [3230.90,3098.30],
  [3256.30,3098.30],
  [3281.70,3098.30],
  [3307.10,3098.30],
  [3332.50,3098.30],
  [3357.90,3098.30],
  [3383.30,3098.30],
  [3408.70,3098.30],
  [3434.10,3098.30],
  [3459.50,3098.30],
  [3484.90,3098.30],
  [3510.30,3098.30],
  [3535.70,3098.30],
  [3561.10,3098.30],
  [3586.50,3098.30],
  [3611.90,3098.30],
  [3637.30,3098.30],
  [3662.70,3098.30],
  [3688.10,3098.30],
  [3713.50,3098.30],
  [3713.50,3149.10],
  [3688.10,3149.10],
  [3662.70,3149.10],
  [3637.30,3149.10],
  [3611.90,3149.10],
  [3586.50,3149.10],
  [3561.10,3149.10],
  [3535.70,3149.10],
  [3510.30,3149.10],
  [3484.90,3149.10],
  [3459.50,3149.10],
  [3434.10,3149.10],
  [3408.70,3149.10],
  [3383.30,3149.10],
  [3357.90,3149.10],
  [3332.50,3149.10],
  [3307.10,3149.10],
  [3281.70,3149.10],
  [3256.30,3149.10],
  [3230.90,3149.10],
  [3205.50,3149.10],
  [3180.10,3149.10],
  [3154.70,3149.10],
  [3129.30,3149.10],
  [3103.90,3149.10],
  [3078.50,3149.10],
  [3053.10,3149.10],
  [3027.70,3149.10],
  [3002.30,3149.10],
  [2976.90,3149.10],
  [3129.30,3250.70],
  [3154.70,3250.70],
  [3180.10,3250.70],
  [3205.50,3250.70],
  [3230.90,3250.70],
  [3256.30,3250.70],
  [3281.70,3250.70],
  [3307.10,3250.70],
  [3383.30,3250.70],
  [3408.70,3250.70],
  [3434.10,3250.70],
  [3459.50,3250.70],
  [3484.90,3250.70],
  [3510.30,3250.70],
  [3535.70,3250.70],
  [3561.10,3250.70],
  [3586.50,3250.70],
  [4069.10,1720.30],
  [4018.30,1720.30],
  [3967.50,1720.30],
  [3967.50,1669.50],
  [4069.10,1669.50],
  [4069.10,1618.70],
  [4018.30,1618.70],
  [3967.50,1618.70],
  [3840.50,1320.30],
  [4069.10,958.30],
  [4018.30,958.30],
  [3967.50,958.30],
  [3865.90,952.00],
  [3967.50,907.50],
  [4069.10,907.50],
  [4069.10,856.70],
  [4018.30,856.70],
  [3967.50,856.70],
  [3878.60,1155.20],
  [4322.80,1669.50],
  [4348.20,1669.50],
  [4348.20,1694.90],
  [4322.80,1694.90],
  [4322.80,1720.30],
  [4348.20,1720.30],
  [4348.20,1745.70],
  [4322.80,1745.70],
  [4322.80,1771.10],
  [4348.20,1771.10],
  [4348.20,1796.50],
  [4322.80,1796.50],
  [3967.50,2380.70],
  [4018.30,2380.70],
  [4069.10,2380.70],
  [4069.10,2431.50],
  [3967.50,2431.50],
  [3967.50,2482.30],
  [4018.30,2482.30],
  [4069.10,2482.30],
  [3865.90,2526.80],
  [3853.20,2679.20],
  [3967.50,3142.70],
  [4018.30,3142.70],
  [4069.10,3142.70],
  [4069.10,3193.50],
  [3967.50,3193.50],
  [3967.50,3244.30],
  [4018.30,3244.30],
  [4069.10,3244.30]
]
